"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-82.96","42.28","WINDSOR A","6139525","1989-01-01","1989","01","01","","1.6","","-2.6","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-82.96","42.28","WINDSOR A","6139525","1989-01-02","1989","01","02","","0.5","","-6.3","","-2.9","","20.9","","0.0","","0.0","T","0.0","T","0.0","T","0","","26","","50",""
"-82.96","42.28","WINDSOR A","6139525","1989-01-03","1989","01","03","","-4.2","","-6.6","","-5.4","","23.4","","0.0","","0.0","","7.0","","4.2","","0","","36","","43",""
"-82.96","42.28","WINDSOR A","6139525","1989-01-04","1989","01","04","","-4.8","","-11.7","","-8.3","","26.3","","0.0","","0.0","","0.2","","0.2","","7","","35","","41",""
"-82.96","42.28","WINDSOR A","6139525","1989-01-05","1989","01","05","","0.6","","-10.3","","-4.9","","22.9","","0.0","","0.0","","0.0","T","0.0","T","3","","","","<31",""
"-82.96","42.28","WINDSOR A","6139525","1989-01-06","1989","01","06","","0.6","","-2.1","","-0.8","","18.8","","0.0","","0.0","","6.4","","6.0","","5","","9","","31",""
"-82.96","42.28","WINDSOR A","6139525","1989-01-07","1989","01","07","","12.8","","-1.4","","5.7","","12.3","","0.0","","2.2","","0.0","","2.2","","6","","20","","67",""
"-82.96","42.28","WINDSOR A","6139525","1989-01-08","1989","01","08","","11.9","","-8.2","","1.9","","16.1","","0.0","","0.2","","0.0","T","0.2","","0","","24","","78",""
"-82.96","42.28","WINDSOR A","6139525","1989-01-09","1989","01","09","","-5.4","","-10.3","","-7.9","","25.9","","0.0","","0.0","","0.0","T","0.0","T","0","","26","","52",""
"-82.96","42.28","WINDSOR A","6139525","1989-01-10","1989","01","10","","3.7","","-5.7","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","0","","22","","48",""
"-82.96","42.28","WINDSOR A","6139525","1989-01-11","1989","01","11","","2.2","","-6.3","","-2.1","","20.1","","0.0","","0.2","","0.0","","0.2","","0","","12","","37",""
"-82.96","42.28","WINDSOR A","6139525","1989-01-12","1989","01","12","","6.6","","-3.6","","1.5","","16.5","","0.0","","2.0","","0.0","","2.0","","0","","29","","46",""
"-82.96","42.28","WINDSOR A","6139525","1989-01-13","1989","01","13","","0.7","","-5.5","","-2.4","","20.4","","0.0","","0.0","","0.0","T","0.0","T","0","","28","","44",""
"-82.96","42.28","WINDSOR A","6139525","1989-01-14","1989","01","14","","0.5","","-6.6","","-3.1","","21.1","","0.0","","1.2","","2.2","","3.4","","0","","24","","33",""
"-82.96","42.28","WINDSOR A","6139525","1989-01-15","1989","01","15","","1.9","","-1.3","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","1","","23","","39",""
