"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-01","1988","01","01","","-16.0","","-23.6","","-19.8","","37.8","","0.0","","0.0","","0.0","","0.0","","9","","29","","39",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-02","1988","01","02","","-10.2","","-20.5","","-15.4","","33.4","","0.0","","0.0","","0.4","","0.4","","9","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-03","1988","01","03","","-7.2","","-21.5","","-14.4","","32.4","","0.0","","0.0","","0.2","","0.0","T","9","","29","","56",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-04","1988","01","04","","-20.7","","-27.0","","-23.9","","41.9","","0.0","","0.0","","0.0","","0.0","","9","","30","","54",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-05","1988","01","05","","-21.9","","-28.6","","-25.3","","43.3","","0.0","","0.0","","0.0","","0.0","","9","","30","","43",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-06","1988","01","06","","-19.7","","-29.9","","-24.8","","42.8","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-07","1988","01","07","","-9.3","","-28.2","","-18.8","","36.8","","0.0","","0.0","","0.2","","0.0","T","9","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-08","1988","01","08","","-14.9","","-26.1","","-20.5","","38.5","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-09","1988","01","09","","-15.3","","-27.4","","-21.4","","39.4","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-10","1988","01","10","","-10.4","","-25.1","","-17.8","","35.8","","0.0","","0.0","","0.6","","0.6","","8","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-11","1988","01","11","","-10.8","","-20.8","","-15.8","","33.8","","0.0","","0.0","","1.0","","0.8","","9","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-12","1988","01","12","","-12.5","","-24.7","","-18.6","","36.6","","0.0","","0.0","","9.0","","5.4","","16","","35","","35",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-13","1988","01","13","","-21.1","","-31.9","","-26.5","","44.5","","0.0","","0.0","","0.0","","0.0","","19","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-14","1988","01","14","","-9.7","","-32.4","","-21.1","","39.1","","0.0","","0.0","","3.2","","1.4","","15","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-15","1988","01","15","","-1.7","","-12.6","","-7.2","","25.2","","0.0","","0.0","","0.4","","0.0","T","16","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-16","1988","01","16","","3.3","","-2.6","","0.4","","17.6","","0.0","","0.0","","0.0","","0.0","","12","","27","","54",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-17","1988","01","17","","0.9","","-14.3","","-6.7","","24.7","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-18","1988","01","18","","-1.6","","-19.8","","-10.7","","28.7","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-19","1988","01","19","","2.3","","-1.6","","0.4","","17.6","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-20","1988","01","20","","-1.1","","-12.7","","-6.9","","24.9","","0.0","","0.0","","0.4","","0.2","","4","","35","","46",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-21","1988","01","21","","-3.9","","-21.6","","-12.8","","30.8","","0.0","","0.0","","0.0","T","0.0","T","4","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-22","1988","01","22","","-3.4","","-20.5","","-12.0","","30.0","","0.0","","0.0","","3.8","","2.8","","5","","36","","35",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-23","1988","01","23","","-17.4","","-27.4","","-22.4","","40.4","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-24","1988","01","24","","-13.9","","-22.4","","-18.2","","36.2","","0.0","","0.0","","1.8","","1.4","","7","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-25","1988","01","25","","-16.7","","-28.9","","-22.8","","40.8","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-26","1988","01","26","","-13.9","","-29.2","","-21.6","","39.6","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-27","1988","01","27","","-13.5","","-29.1","","-21.3","","39.3","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-28","1988","01","28","","-4.8","","-29.7","","-17.3","","35.3","","0.0","","0.0","","4.6","","1.8","","8","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-29","1988","01","29","","-0.7","","-6.2","","-3.5","","21.5","","0.0","","0.0","","0.0","T","0.0","T","13","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1988-01-30","1988","01","30","","-2.5","","-16.7","","-9.6","","27.6","","0.0","","0.0","T","2.2","","1.4","","11","","","","<31",""
