"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-01","1985","01","01","","-14.8","","-24.3","","-19.6","","37.6","","0.0","","0.0","","0.0","","0.0","","21","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-02","1985","01","02","","-13.4","","-24.9","","-19.2","","37.2","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-03","1985","01","03","","-2.9","","-24.3","","-13.6","","31.6","","0.0","","0.0","","0.0","","0.0","","19","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-04","1985","01","04","","1.6","","-14.5","","-6.5","","24.5","","0.0","","0.0","","0.0","","0.0","","15","","33","","41",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-05","1985","01","05","","-0.2","","-14.4","","-7.3","","25.3","","0.0","","0.0","","0.6","","0.2","","15","","8","","33",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-06","1985","01","06","","-8.2","","-14.9","","-11.6","","29.6","","0.0","","0.0","","2.8","","1.4","","16","","6","","52",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-07","1985","01","07","","-10.7","","-16.6","","-13.7","","31.7","","0.0","","0.0","","12.8","","7.6","","25","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-08","1985","01","08","","-15.0","","-24.9","","-20.0","","38.0","","0.0","","0.0","","0.0","","0.0","","30","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-09","1985","01","09","","-12.8","","-31.4","","-22.1","","40.1","","0.0","","0.0","","0.0","","0.0","","30","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-10","1985","01","10","","-11.1","","-29.2","","-20.2","","38.2","","0.0","","0.0","","0.0","T","0.0","T","30","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-11","1985","01","11","","-8.3","","-19.7","","-14.0","","32.0","","0.0","","0.0","","0.2","","0.0","T","30","","27","","35",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-12","1985","01","12","","-6.0","","-13.9","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","30","","26","","44",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-13","1985","01","13","","-4.4","","-15.1","","-9.8","","27.8","","0.0","","0.0","","2.0","","1.8","","30","","33","","44",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-14","1985","01","14","","-7.8","","-24.9","","-16.4","","34.4","","0.0","","0.0","","0.8","","0.4","","32","","33","","63",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-15","1985","01","15","","-14.3","","-30.2","","-22.3","","40.3","","0.0","","0.0","","0.0","","0.0","","32","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-16","1985","01","16","","-8.4","","-25.2","","-16.8","","34.8","","0.0","","0.0","","0.4","","0.4","","32","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-17","1985","01","17","","-8.4","","-16.5","","-12.5","","30.5","","0.0","","0.0","","0.2","","0.0","T","32","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-18","1985","01","18","","-15.7","","-34.6","","-25.2","","43.2","","0.0","","0.0","","0.0","","0.0","","32","","35","","33",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-19","1985","01","19","","-27.7","","-36.4","","-32.1","","50.1","","0.0","","0.0","","0.0","T","0.0","T","32","","29","","46",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-20","1985","01","20","","-4.3","","-31.3","","-17.8","","35.8","","0.0","","0.0","","0.6","","0.6","","32","","32","","56",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-21","1985","01","21","","-3.6","","-11.4","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","32","","32","","56",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-22","1985","01","22","","-4.9","","-13.3","","-9.1","","27.1","","0.0","","0.0","","0.0","T","0.0","T","31","","31","","44",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-23","1985","01","23","","-5.8","","-12.2","","-9.0","","27.0","","0.0","","0.0","","0.0","T","0.0","T","31","","30","","41",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-24","1985","01","24","","-8.7","","-16.3","","-12.5","","30.5","","0.0","","0.0","","0.3","","0.0","T","31","","36","","56",""
"-89.33","48.37","THUNDER BAY A","6048261","1985-01-25","1985","01","25","","-12.7","","-20.8","","-16.8","","34.8","","0.0","","0.0","","0.0","T","0.0","T","31","","31","","39",""
