"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-89.33","48.37","THUNDER BAY A","6048261","1996-01-01","1996","01","01","","-11.3","","-22.4","","-16.9","","34.9","","0.0","","","M","","M","","M","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1996-01-02","1996","01","02","","-12.0","","-24.9","","-18.5","","36.5","","0.0","","","M","","M","","M","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1996-01-03","1996","01","03","","-13.8","","-29.5","","-21.7","","39.7","","0.0","","","M","","M","","M","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1996-01-04","1996","01","04","","-17.6","","-28.7","","-23.2","","41.2","","0.0","","","M","","M","","M","","","28","","32",""
"-89.33","48.37","THUNDER BAY A","6048261","1996-01-05","1996","01","05","","-16.9","","-26.7","","-21.8","","39.8","","0.0","","","M","","M","","M","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1996-01-06","1996","01","06","","-17.8","","-29.1","","-23.5","","41.5","","0.0","","","M","","M","","M","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1996-01-07","1996","01","07","","-7.6","","-26.0","","-16.8","","34.8","","0.0","","","M","","M","0.5","","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1996-01-08","1996","01","08","","-8.2","","-23.6","E","-15.9","E","33.9","E","0.0","E","0.5","","0.0","","0.5","","","","","M","","M"
"-89.33","48.37","THUNDER BAY A","6048261","1996-01-09","1996","01","09","","-8.4","","-21.7","","-15.1","","33.1","","0.0","","","M","","M","","M","","","35","","35",""
"-89.33","48.37","THUNDER BAY A","6048261","1996-01-10","1996","01","10","","-7.9","","-27.0","","-17.5","","35.5","","0.0","","","M","","M","0.5","","","","","","<31",""
