"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-01","1999","01","01","","-19.7","","-32.0","","-25.9","","43.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-02","1999","01","02","","-14.7","","-27.8","","-21.3","","39.3","","0.0","","","M","","M","0.5","","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-03","1999","01","03","","-15.4","","-18.2","","-16.8","","34.8","","0.0","","","M","","M","1.0","","","","33","","61",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-04","1999","01","04","","-15.8","","-23.6","","-19.7","","37.7","","0.0","","","M","","M","0.0","","","","32","","46",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-05","1999","01","05","","-12.1","","-27.4","","-19.8","","37.8","","0.0","","","M","","M","0.0","","","","32","","32",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-06","1999","01","06","","-15.4","","-24.8","","-20.1","","38.1","","0.0","","","M","","M","0.0","","","","31","","52",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-07","1999","01","07","","-15.5","","-26.0","","-20.8","","38.8","","0.0","","","M","","M","0.0","","","","29","","39",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-08","1999","01","08","","-14.9","","-24.6","","-19.8","","37.8","","0.0","","","M","","M","0.0","","","","31","","33",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-09","1999","01","09","","-19.0","","-27.9","","-23.5","","41.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-10","1999","01","10","","-21.4","E","-23.4","E","-22.4","E","40.4","E","0.0","E","","M","","M","","M","","","33","E","52","E"
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-11","1999","01","11","","-22.5","","-32.0","","-27.3","","45.3","","0.0","","","M","","M","","M","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-12","1999","01","12","","-23.2","","-36.5","","-29.9","","47.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-13","1999","01","13","","","M","-37.7","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-14","1999","01","14","","-9.4","","-23.3","","-16.4","","34.4","","0.0","","","M","","M","0.5","","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-15","1999","01","15","","-3.7","","-23.8","","-13.8","","31.8","","0.0","","","M","","M","2.0","","","","22","E","32","E"
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-16","1999","01","16","","1.8","","-4.4","","-1.3","","19.3","","0.0","","","M","","M","3.0","","","","27","","50",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-17","1999","01","17","","1.4","","-16.0","","-7.3","","25.3","","0.0","","","M","","M","0.5","","","","7","","39",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-18","1999","01","18","","1.4","","-6.7","","-2.7","","20.7","","0.0","","","M","","M","2.5","","","","33","","56",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-19","1999","01","19","","-6.6","","-20.2","","-13.4","","31.4","","0.0","","","M","","M","0.0","","","","30","","41",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-20","1999","01","20","","-8.1","","-25.7","","-16.9","","34.9","","0.0","","","M","","M","0.5","","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-21","1999","01","21","","-8.0","","-26.2","","-17.1","","35.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-22","1999","01","22","","-5.4","","-8.7","","-7.1","","25.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-23","1999","01","23","","-4.3","","-8.8","","-6.6","","24.6","","0.0","","","M","","M","","M","","","1","E","33","E"
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-24","1999","01","24","","-6.8","","-15.0","","-10.9","","28.9","","0.0","","","M","","M","0.0","","","","33","E","32","E"
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-25","1999","01","25","","-3.0","","-22.8","","-12.9","","30.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-26","1999","01","26","","-4.1","","-19.8","","-12.0","","30.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-27","1999","01","27","","-7.2","","-14.3","","-10.8","","28.8","","0.0","","","M","","M","0.5","","","","8","","46",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-28","1999","01","28","","-8.5","","-20.4","","-14.5","","32.5","","0.0","","","M","","M","0.5","","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-29","1999","01","29","","2.2","","-15.5","","-6.7","","24.7","","0.0","","","M","","M","0.5","","","","31","","37",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-30","1999","01","30","","0.3","","-18.8","","-9.3","","27.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-01-31","1999","01","31","","-0.8","","-14.5","","-7.7","","25.7","","0.0","","","M","","M","0.5","","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-02-01","1999","02","01","","1.1","","-8.0","","-3.5","","21.5","","0.0","","","M","","M","1.0","","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-02-02","1999","02","02","","3.4","","-1.1","E","1.2","E","16.8","E","0.0","E","","M","","M","2.5","E","","","","M","","M"
"-89.33","48.37","THUNDER BAY A","6048261","1999-02-03","1999","02","03","","1.0","","-8.3","","-3.7","","21.7","","0.0","","","M","","M","0.0","","","","33","","52",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-02-04","1999","02","04","","-7.5","","-21.0","","-14.3","","32.3","","0.0","","","M","","M","0.0","","","","33","","56",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-02-05","1999","02","05","","-0.3","","-18.0","","-9.2","","27.2","","0.0","","","M","","M","0.5","","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-02-06","1999","02","06","","-3.0","","-5.9","E","-4.5","E","22.5","E","0.0","E","","M","","M","0.0","","","","34","","32",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-02-07","1999","02","07","","-1.2","","-18.4","","-9.8","","27.8","","0.0","","","M","","M","0.5","","","","","","<31",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-02-08","1999","02","08","","5.3","","-1.4","","2.0","","16.0","","0.0","","","M","","M","1.0","","","","27","","57",""
"-89.33","48.37","THUNDER BAY A","6048261","1999-02-09","1999","02","09","","3.0","","-12.8","","-4.9","","22.9","","0.0","","","M","","M","0.0","","","","28","","52",""
