"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-80.80","46.63","SUDBURY A","6068150","1992-01-01","1992","01","01","","-6.4","","-12.2","","-9.3","","27.3","","0.0","","0.0","","0.0","T","0.0","T","12","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-02","1992","01","02","","-2.3","","-7.2","","-4.8","","22.8","","0.0","","0.0","T","0.0","T","0.0","T","12","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-03","1992","01","03","","1.6","","-2.5","","-0.5","","18.5","","0.0","","14.0","","1.6","","15.6","","12","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-04","1992","01","04","","1.9","","-0.3","","0.8","","17.2","","0.0","","0.6","","0.0","","0.6","","10","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-05","1992","01","05","","0.7","","-3.1","","-1.2","","19.2","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-06","1992","01","06","","-2.1","","-5.1","","-3.6","","21.6","","0.0","","0.0","","0.0","T","0.0","T","9","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-07","1992","01","07","","-1.0","","-18.1","","-9.6","","27.6","","0.0","","0.0","","0.0","T","0.0","T","9","","33","","43",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-08","1992","01","08","","-9.1","","-21.0","","-15.1","","33.1","","0.0","","0.0","","2.2","","1.2","","9","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-09","1992","01","09","","-4.8","","-10.8","","-7.8","","25.8","","0.0","","0.0","","10.2","","8.0","","17","","32","","37",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-10","1992","01","10","","-9.8","","-18.1","","-14.0","","32.0","","0.0","","0.0","","0.4","","0.4","","15","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-11","1992","01","11","","-14.3","","-24.5","","-19.4","","37.4","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-12","1992","01","12","","1.6","","-14.4","","-6.4","","24.4","","0.0","","0.2","","0.0","T","0.2","","15","","20","","50",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-13","1992","01","13","","0.7","","-16.2","","-7.8","","25.8","","0.0","","0.0","T","4.8","","4.0","","17","","36","","33",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-14","1992","01","14","","-16.0","","-26.7","","-21.4","","39.4","","0.0","","0.0","","0.0","T","0.0","T","17","","34","","69",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-15","1992","01","15","","-23.6","","-30.7","","-27.2","","45.2","","0.0","","0.0","","0.0","","0.0","","17","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-16","1992","01","16","","-22.6","","-34.4","","-28.5","","46.5","","0.0","","0.0","","2.0","","2.0","","17","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-17","1992","01","17","","-11.2","","-24.2","","-17.7","","35.7","","0.0","","0.0","","4.4","","3.6","","20","","28","","41",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-18","1992","01","18","","-20.2","","-28.5","","-24.4","","42.4","","0.0","","0.0","","0.0","","0.0","","22","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-19","1992","01","19","","-14.8","","-25.7","","-20.3","","38.3","","0.0","","0.0","","0.0","","0.0","","22","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-20","1992","01","20","","-16.0","","-25.9","","-21.0","","39.0","","0.0","","0.0","","2.4","","1.8","","22","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-21","1992","01","21","","-10.8","","-20.3","","-15.6","","33.6","","0.0","","0.0","","1.6","","1.0","","26","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-22","1992","01","22","","-7.6","","-21.9","","-14.8","","32.8","","0.0","","0.0","","0.0","T","0.0","T","26","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-23","1992","01","23","","0.8","","-12.3","","-5.8","","23.8","","0.0","","0.8","","7.8","","8.7","","27","","34","","52",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-24","1992","01","24","","-11.6","","-29.4","","-20.5","","38.5","","0.0","","0.0","","2.0","","2.0","","32","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-25","1992","01","25","","-18.0","","-30.8","","-24.4","","42.4","","0.0","","0.0","","3.2","","2.8","","32","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-26","1992","01","26","","-17.0","","-24.7","","-20.9","","38.9","","0.0","","0.0","","0.0","T","0.0","T","35","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-27","1992","01","27","","-9.1","","-19.5","","-14.3","","32.3","","0.0","","0.0","","5.2","","3.8","","37","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-28","1992","01","28","","-4.2","","-14.2","","-9.2","","27.2","","0.0","","0.0","T","0.0","T","0.0","T","40","","23","","44",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-29","1992","01","29","","-1.1","","-4.2","","-2.7","","20.7","","0.0","","0.2","","0.6","","0.8","","40","","23","","46",""
"-80.80","46.63","SUDBURY A","6068150","1992-01-30","1992","01","30","","0.0","","-9.0","","-4.5","","22.5","","0.0","","1.0","","3.2","","4.6","","40","","","","<31",""
