"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-80.80","46.63","SUDBURY A","6068150","2007-01-01","2007","01","01","","3.7","","-3.5","","0.1","","17.9","","0.0","","10.8","","0.6","","11.4","","5","","36","","37",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-02","2007","01","02","","2.4","","-6.6","","-2.1","","20.1","","0.0","","0.0","","0.0","","0.0","","0","T","22","","35",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-03","2007","01","03","","3.3","","-2.0","","0.7","","17.3","","0.0","","0.0","","0.0","T","0.0","T","0","T","22","","48",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-04","2007","01","04","","4.8","","1.0","","2.9","","15.1","","0.0","","0.0","","0.0","","0.0","","0","T","20","","41",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-05","2007","01","05","","6.1","","2.3","","4.2","","13.8","","0.0","","0.5","","0.0","","0.5","","0","T","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-06","2007","01","06","","2.5","","-1.4","","0.6","","17.4","","0.0","","0.6","","2.8","","4.6","","1","","30","","37",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-07","2007","01","07","","1.1","","-6.0","","-2.5","","20.5","","0.0","","0.0","","0.0","T","0.0","T","2","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-08","2007","01","08","","0.0","","-4.3","","-2.2","","20.2","","0.0","","0.0","","4.8","","3.6","","4","","27","","39",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-09","2007","01","09","","-4.1","","-17.0","","-10.6","","28.6","","0.0","","0.0","","1.6","","1.2","","7","","33","","37",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-10","2007","01","10","","-9.4","","-19.8","","-14.6","","32.6","","0.0","","0.0","","0.0","T","0.0","T","7","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-11","2007","01","11","","2.1","","-11.3","","-4.6","","22.6","","0.0","","0.0","","1.2","","1.2","","8","","21","","48",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-12","2007","01","12","","1.6","","-13.9","","-6.2","","24.2","","0.0","","0.0","T","0.2","","0.2","","7","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-13","2007","01","13","","-11.7","","-18.6","","-15.2","","33.2","","0.0","","0.0","","0.4","","0.4","","6","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-14","2007","01","14","","-4.7","","-12.4","","-8.6","","26.6","","0.0","","0.0","","0.4","","0.4","","6","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-15","2007","01","15","","-11.1","","-18.1","","-14.6","","32.6","","0.0","","0.0","","5.0","","5.0","","7","","4","","37",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-16","2007","01","16","","-18.1","","-24.4","","-21.3","","39.3","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-17","2007","01","17","","-4.2","","-24.1","","-14.2","","32.2","","0.0","","0.0","","0.0","T","0.0","T","7","","21","","48",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-18","2007","01","18","","-2.4","","-5.6","","-4.0","","22.0","","0.0","","0.0","","1.0","","0.8","","7","","22","","52",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-19","2007","01","19","","-3.9","","-17.4","","-10.7","","28.7","","0.0","","0.0","","2.4","","2.0","","7","","35","","41",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-20","2007","01","20","","-13.1","","-22.0","","-17.6","","35.6","","0.0","","0.0","","0.0","","0.0","","8","","33","","37",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-21","2007","01","21","","-9.3","","-19.8","","-14.6","","32.6","","0.0","","0.0","","3.2","","2.8","","8","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-22","2007","01","22","","-4.0","","-11.5","","-7.8","","25.8","","0.0","","0.0","","0.8","","0.6","","10","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-23","2007","01","23","","-1.6","","-16.3","","-9.0","","27.0","","0.0","","0.0","","1.4","","0.4","","11","","34","","37",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-24","2007","01","24","","-14.3","","-22.0","","-18.2","","36.2","","0.0","","0.0","","0.0","","0.0","","11","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-25","2007","01","25","","-18.3","","-26.5","","-22.4","","40.4","","0.0","","0.0","","0.0","","0.0","","11","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-26","2007","01","26","","-14.2","","-28.2","","-21.2","","39.2","","0.0","","0.0","","0.4","","0.4","","11","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-27","2007","01","27","","-11.6","","-15.8","","-13.7","","31.7","","0.0","","0.0","","6.6","","3.5","","16","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-28","2007","01","28","","-14.6","","-24.3","","-19.5","","37.5","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-29","2007","01","29","","-15.9","","-29.6","","-22.8","","40.8","","0.0","","0.0","","0.0","","0.0","","16","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-30","2007","01","30","","-13.3","","-25.3","","-19.3","","37.3","","0.0","","0.0","","0.2","","0.2","","15","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-01-31","2007","01","31","","-11.7","","-18.5","","-15.1","","33.1","","0.0","","0.0","","0.4","","0.2","","15","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-01","2007","02","01","","-5.7","","-12.7","","-9.2","","27.2","","0.0","","0.0","","0.4","","0.2","","15","","20","","33",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-02","2007","02","02","","-5.4","","-16.0","","-10.7","","28.7","","0.0","","0.0","","1.0","","0.4","","15","","22","","37",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-03","2007","02","03","","-13.4","","-23.4","","-18.4","","36.4","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-04","2007","02","04","","-19.2","","-26.2","","-22.7","","40.7","","0.0","","0.0","","0.0","T","0.0","T","16","","27","","48",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-05","2007","02","05","","-15.0","","-27.9","","-21.5","","39.5","","0.0","","0.0","","0.0","T","0.0","T","15","","29","","33",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-06","2007","02","06","","-12.7","","-25.1","","-18.9","","36.9","","0.0","","0.0","","0.0","","0.0","","15","","26","","35",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-07","2007","02","07","","-9.0","","-21.6","","-15.3","","33.3","","0.0","","0.0","","0.0","T","0.0","T","14","","29","","56",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-08","2007","02","08","","-10.7","","-20.4","","-15.6","","33.6","","0.0","","0.0","","1.2","","0.8","","13","","33","","41",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-09","2007","02","09","","-5.4","","-20.1","","-12.8","","30.8","","0.0","","0.0","","0.2","","0.0","T","14","","30","","37",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-10","2007","02","10","","-9.5","","-17.6","","-13.6","","31.6","","0.0","","0.0","","0.2","","0.2","","14","","31","","33",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-11","2007","02","11","","-7.1","","-17.9","","-12.5","","30.5","","0.0","","0.0","","0.4","","0.4","","14","","23","","44",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-12","2007","02","12","","-17.6","","-24.9","","-21.3","","39.3","","0.0","","0.0","","0.0","","0.0","","14","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-13","2007","02","13","","-18.0","","-28.4","","-23.2","","41.2","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-14","2007","02","14","","-14.8","","-22.7","","-18.8","","36.8","","0.0","","0.0","","0.0","","0.0","","12","","35","","39",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-15","2007","02","15","","-13.0","","-27.0","","-20.0","","38.0","","0.0","","0.0","","0.0","T","0.0","T","12","","30","","43",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-16","2007","02","16","","-4.2","","-20.1","","-12.2","","30.2","","0.0","","0.0","","0.0","T","0.0","T","11","","23","","46",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-17","2007","02","17","","-6.8","","-13.5","","-10.2","","28.2","","0.0","","0.0","","2.0","","0.8","","12","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-18","2007","02","18","","-13.4","","-23.0","","-18.2","","36.2","","0.0","","0.0","","0.2","","0.2","","13","","33","","37",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-19","2007","02","19","","-9.3","","-25.2","","-17.3","","35.3","","0.0","","0.0","T","2.4","","1.4","","13","","12","","37",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-20","2007","02","20","","-1.6","","-11.6","","-6.6","","24.6","","0.0","","0.0","T","0.4","","0.4","","14","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-21","2007","02","21","","-2.7","","-13.2","","-8.0","","26.0","","0.0","","0.0","T","3.4","","2.6","","13","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-22","2007","02","22","","-2.2","","-15.9","","-9.1","","27.1","","0.0","","0.0","","8.6","","7.4","","20","","34","","63",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-23","2007","02","23","","-11.0","","-22.0","","-16.5","","34.5","","0.0","","0.0","","0.0","T","0.0","T","22","","33","","37",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-24","2007","02","24","","-7.1","","-19.8","","-13.5","","31.5","","0.0","","0.0","","0.0","","0.0","","18","","36","","35",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-25","2007","02","25","","-4.5","","-17.9","","-11.2","","29.2","","0.0","","0.0","","0.0","","0.0","","15","","6","","41",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-26","2007","02","26","","-2.2","","-14.5","","-8.4","","26.4","","0.0","","0.0","","0.0","","0.0","","13","","4","","46",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-27","2007","02","27","","-0.6","","-14.3","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-02-28","2007","02","28","","-3.2","","-15.6","","-9.4","","27.4","","0.0","","0.0","","0.0","","0.0","","12","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2007-03-01","2007","03","01","","-3.2","","-17.3","","-10.3","","28.3","","0.0","","0.0","","0.0","T","0.0","T","12","","7","","44",""
