"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-80.80","46.63","SUDBURY A","6068150","1997-01-01","1997","01","01","","-12.2","","-23.9","","-18.1","","36.1","","0.0","","0.0","","3.2","","2.8","","54","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1997-01-02","1997","01","02","","-5.8","","-12.3","","-9.1","","27.1","","0.0","","0.0","T","0.0","T","0.0","T","54","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1997-01-03","1997","01","03","","-0.1","","-8.3","","-4.2","","22.2","","0.0","","0.0","","0.2","","0.2","","54","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1997-01-04","1997","01","04","","-8.0","","-13.0","","-10.5","","28.5","","0.0","","0.0","","18.8","","18.8","","","M","4","","48",""
"-80.80","46.63","SUDBURY A","6068150","1997-01-05","1997","01","05","","-1.7","","-9.9","","-5.8","","23.8","","0.0","","1.4","","8.0","","9.4","","57","","5","","46",""
"-80.80","46.63","SUDBURY A","6068150","1997-01-06","1997","01","06","","-6.2","","-17.9","","-12.1","","30.1","","0.0","","0.0","","1.2","","1.2","","57","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1997-01-07","1997","01","07","","-13.8","","-18.5","","-16.2","","34.2","","0.0","","0.0","","1.0","","1.0","","59","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1997-01-08","1997","01","08","","-12.1","","-21.6","","-16.9","","34.9","","0.0","","0.0","","0.0","","0.0","","59","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1997-01-09","1997","01","09","","-14.5","","-21.0","","-17.8","","35.8","","0.0","","0.0","","8.8","","9.2","","58","","5","","52",""
"-80.80","46.63","SUDBURY A","6068150","1997-01-10","1997","01","10","","-13.7","","-20.3","","-17.0","","35.0","","0.0","","0.0","","10.0","","9.6","","66","","4","","32",""
"-80.80","46.63","SUDBURY A","6068150","1997-01-11","1997","01","11","","-13.9","","-23.5","","-18.7","","36.7","","0.0","","0.0","","0.2","","0.2","","53","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","1997-01-12","1997","01","12","","-8.5","","-18.8","","-13.7","","31.7","","0.0","","0.0","","0.2","","0.2","","53","","","","<31",""
