"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-80.80","46.63","SUDBURY A","6068150","2002-01-01","2002","01","01","","-6.9","","-16.2","","-11.6","","29.6","","0.0","","0.0","","0.0","T","0.0","T","12","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-02","2002","01","02","","-2.1","","-13.7","","-7.9","","25.9","","0.0","","0.0","","0.0","T","0.0","T","12","","27","","43",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-03","2002","01","03","","-2.9","","-10.8","","-6.9","","24.9","","0.0","","0.0","","0.0","T","0.0","T","12","","31","","35",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-04","2002","01","04","","-2.1","","-10.2","","-6.2","","24.2","","0.0","","0.0","","0.2","","0.2","","12","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-05","2002","01","05","","-0.4","","-4.3","","-2.4","","20.4","","0.0","","0.0","T","1.4","","0.8","","12","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-06","2002","01","06","","-1.8","","-13.2","","-7.5","","25.5","","0.0","","0.0","","0.0","T","0.0","T","12","","1","","48",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-07","2002","01","07","","-5.2","","-17.7","","-11.5","","29.5","","0.0","","0.0","","0.0","T","0.0","T","13","","1","","41",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-08","2002","01","08","","-0.3","","-5.3","","-2.8","","20.8","","0.0","","0.0","T","3.8","","1.8","","15","","23","","35",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-09","2002","01","09","","1.3","","-0.4","","0.5","","17.5","","0.0","","1.0","","4.4","","4.6","","15","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-10","2002","01","10","","1.5","","-1.6","","-0.1","","18.1","","0.0","","0.0","T","1.0","","0.8","","16","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-11","2002","01","11","","-0.8","","-2.7","","-1.8","","19.8","","0.0","","0.8","","1.8","","2.4","","14","","32","","37",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-12","2002","01","12","","1.8","","-1.9","","-0.1","","18.1","","0.0","","0.0","T","2.8","","2.6","","14","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-13","2002","01","13","","-1.5","","-16.7","","-9.1","","27.1","","0.0","","0.0","","2.6","","2.8","","17","","33","","46",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-14","2002","01","14","","-11.5","","-19.2","","-15.4","","33.4","","0.0","","0.0","","3.6","","3.3","","19","","7","","33",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-15","2002","01","15","","-6.9","","-15.3","","-11.1","","29.1","","0.0","","0.0","","0.4","","0.0","T","27","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-16","2002","01","16","","-10.7","","-18.9","","-14.8","","32.8","","0.0","","0.0","","2.0","","1.6","","27","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-17","2002","01","17","","-6.0","","-12.8","","-9.4","","27.4","","0.0","","0.0","","3.0","","3.4","","30","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-18","2002","01","18","","-10.8","","-18.5","","-14.7","","32.7","","0.0","","0.0","","0.6","","0.0","T","31","","30","","39",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-19","2002","01","19","","-3.6","","-19.1","","-11.4","","29.4","","0.0","","0.0","","0.0","T","0.0","T","31","","20","","39",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-20","2002","01","20","","-2.5","","-8.0","","-5.3","","23.3","","0.0","","0.0","","0.2","","0.2","","31","","24","","43",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-21","2002","01","21","","-0.7","","-9.3","","-5.0","","23.0","","0.0","","0.0","","5.8","","4.6","","32","","3","","33",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-22","2002","01","22","","1.1","","-17.0","","-8.0","","26.0","","0.0","","0.0","","0.2","","0.2","","34","","17","","35",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-23","2002","01","23","","6.1","","-11.1","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","34","","17","","37",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-24","2002","01","24","","-10.9","","-17.8","","-14.4","","32.4","","0.0","","0.0","","0.0","T","0.0","T","31","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-25","2002","01","25","","1.3","","-14.5","","-6.6","","24.6","","0.0","","0.0","","2.8","","1.2","","30","","23","","33",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-26","2002","01","26","","1.6","","-7.8","","-3.1","","21.1","","0.0","","0.0","","0.0","T","0.0","T","31","","24","","33",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-27","2002","01","27","","-0.3","","-8.2","","-4.3","","22.3","","0.0","","0.0","","0.0","","0.0","","31","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-28","2002","01","28","","-0.9","","-15.2","","-8.1","","26.1","","0.0","","0.0","","0.0","","0.0","","31","","1","","46",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-29","2002","01","29","","-15.0","","-18.6","","-16.8","","34.8","","0.0","","0.0","","0.0","T","0.0","T","31","","36","","44",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-30","2002","01","30","","-11.1","","-19.4","","-15.3","","33.3","","0.0","","0.0","","0.0","","0.0","","31","","","","<31",""
"-80.80","46.63","SUDBURY A","6068150","2002-01-31","2002","01","31","","-10.4","","-16.8","","-13.6","","31.6","","0.0","","0.0","","0.0","T","0.0","T","31","","3","","44",""
"-80.80","46.63","SUDBURY A","6068150","2002-02-01","2002","02","01","","-10.7","","-16.7","","-13.7","","31.7","","0.0","","0.0","","16.8","","14.2","","30","","","M","","M"
