city,source_file,source_row,date,station_id,tmax,tmin,tmean,rain_mm,snowfall_cm,precip_mm,tmean_analysis,tmean_derived,quality_notes,winter_year,year,month,is_winter,in_study_period,snow_day,very_cold_day,mean_temp,temp_anomaly,snowfall_total_cm,snow_days,days_below_m20,baseline_mean_temp,baseline_n_winters,baseline_status,winter_label,temperature_pass,snowfall_pass,cold_days_pass,enso_index,enso_value,enso_class,strong_el_nino,oni_djf,roni_djf,enso_class_oni,enso_class_roni,strong_el_nino_oni,strong_el_nino_roni,city_name,region,latitude_approx,included_in_proposal,included_in_repo_study
windsor,windsor_daily.csv,3724,1991-03-12,4716,-1.1,-6.7,-3.9,0,0,0,-3.9,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3725,1991-03-13,4716,2.8,-2.7,0.1,0,0,0,0.1,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3726,1991-03-14,4716,5.7,-1.6,2.1,0,0,0,2.1,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3727,1991-03-15,4716,7,-2.6,2.2,0,0,0,2.2,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3728,1991-03-16,4716,8,-4.5,1.8,0,0,0,1.8,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3729,1991-03-17,4716,9.9,-2.5,3.7,2.6,0,2.6,3.7,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3730,1991-03-18,4716,5.1,3.7,4.4,7.2,0,7.2,4.4,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3731,1991-03-19,4716,13,2.9,8,0,0,0,8,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3732,1991-03-20,4716,12.8,0.5,6.7,0,0,0,6.7,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3733,1991-03-21,4716,21.9,3.8,12.9,0,0,0,12.9,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3734,1991-03-22,4716,8.2,3.4,5.8,0,0,0,5.8,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3735,1991-03-23,4716,17.8,3.8,10.8,7.2,0,7.2,10.8,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3736,1991-03-24,4716,8.6,3.2,5.9,0,0,0,5.9,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3737,1991-03-25,4716,12.7,2.5,7.6,0,0,0,7.6,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3738,1991-03-26,4716,12.8,2.6,7.7,2,0,2,7.7,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3739,1991-03-27,4716,19.3,10.9,15.1,4.4,0,4.4,15.1,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3740,1991-03-28,4716,11.2,3.3,7.3,0.8,0,0.8,7.3,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3741,1991-03-29,4716,3.3,-2.6,0.4,0,0,0,0.4,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3742,1991-03-30,4716,2.7,-5.1,-1.2,0,0,0,-1.2,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3743,1991-03-31,4716,7.9,-2.3,2.8,0.4,0,0.4,2.8,False,,,1991,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3744,1991-04-01,4716,6.2,-0.5,2.9,0,0,0,2.9,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3745,1991-04-02,4716,6.9,-3.5,1.7,0,0,0,1.7,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3746,1991-04-03,4716,10.7,-3,3.9,0,0,0,3.9,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3747,1991-04-04,4716,19.7,1.4,10.6,4.4,0,4.4,10.6,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3748,1991-04-05,4716,20.7,11.1,15.9,0.6,0,0.6,15.9,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3749,1991-04-06,4716,25.7,10.6,18.2,0.2,0,0.2,18.2,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3750,1991-04-07,4716,27.8,14.3,21.1,0,0,0,21.1,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3751,1991-04-08,4716,22.1,15.3,18.7,5.2,0,5.2,18.7,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3752,1991-04-09,4716,22.3,7.7,15,15.6,0,15.6,15,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3753,1991-04-10,4716,7.8,2,4.9,0,0,0,4.9,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3754,1991-04-11,4716,7.9,-1.8,3.1,0,0,0,3.1,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3755,1991-04-12,4716,7.9,0.7,4.3,0,0,0,4.3,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3756,1991-04-13,4716,8.5,4.5,6.5,3.4,0,3.4,6.5,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3757,1991-04-14,4716,13.3,5.2,9.3,9.2,0,9.2,9.3,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3758,1991-04-15,4716,17.4,9.4,13.4,3.6,0,3.6,13.4,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3759,1991-04-16,4716,16.6,6,11.3,0,0,0,11.3,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3760,1991-04-17,4716,13.8,2.8,8.3,0,0,0,8.3,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3761,1991-04-18,4716,10.8,1.4,6.1,0,0,0,6.1,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3762,1991-04-19,4716,8.8,5.7,7.3,26.8,0,26.8,7.3,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3763,1991-04-20,4716,5.7,2,3.9,19.6,0,19.6,3.9,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3764,1991-04-21,4716,4.7,2.6,3.7,2.2,0,2.2,3.7,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3765,1991-04-22,4716,15.7,4.2,10,0,0,0,10,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3766,1991-04-23,4716,15.8,4.2,10,8.6,0,8.6,10,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3767,1991-04-24,4716,14.1,5.9,10,1,0,1,10,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3768,1991-04-25,4716,16.3,2.5,9.4,0,0,0,9.4,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3769,1991-04-26,4716,20,8.7,14.4,0,0,0,14.4,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3770,1991-04-27,4716,23,9.6,16.3,0,0,0,16.3,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3771,1991-04-28,4716,22.2,11.6,16.9,0,0,0,16.9,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3772,1991-04-29,4716,23.2,12.1,17.7,0.6,0,0.6,17.7,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3773,1991-04-30,4716,21.4,15.2,18.3,0,0,0,18.3,False,,,1991,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3774,1991-05-01,4716,16.5,9.2,12.9,5.4,0,5.4,12.9,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3775,1991-05-02,4716,14.8,6.1,10.5,0,0,0,10.5,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3776,1991-05-03,4716,10,3.7,6.9,0,0,0,6.9,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3777,1991-05-04,4716,15.3,5.5,10.4,0,0,0,10.4,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3778,1991-05-05,4716,17,5.5,11.3,10,0,10,11.3,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3779,1991-05-06,4716,14.1,7.1,10.6,1.2,0,1.2,10.6,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3780,1991-05-07,4716,16.1,7,11.6,0,0,0,11.6,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3781,1991-05-08,4716,14,4.3,9.2,0,0,0,9.2,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3782,1991-05-09,4716,22.5,9.2,15.9,1,0,1,15.9,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3783,1991-05-10,4716,23.5,10,16.8,0,0,0,16.8,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3784,1991-05-11,4716,27.4,11.1,19.3,0,0,0,19.3,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3785,1991-05-12,4716,30.9,16.8,23.9,1.4,0,1.4,23.9,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3786,1991-05-13,4716,31,18.2,24.6,40.8,0,40.8,24.6,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3787,1991-05-14,4716,30.9,17.8,24.4,0,0,0,24.4,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3788,1991-05-15,4716,29.1,15.9,22.5,0,0,0,22.5,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3789,1991-05-16,4716,31.6,17.5,24.6,8.4,0,8.4,24.6,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3790,1991-05-17,4716,26.7,7.9,17.3,2.2,0,2.2,17.3,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3791,1991-05-18,4716,15.9,9.5,12.7,0,0,0,12.7,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3792,1991-05-19,4716,20.4,9.3,14.9,0,0,0,14.9,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3793,1991-05-20,4716,21.7,10,15.9,0,0,0,15.9,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3794,1991-05-21,4716,26.2,11.2,18.7,0,0,0,18.7,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3795,1991-05-22,4716,30.1,14.8,22.5,0,0,0,22.5,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3796,1991-05-23,4716,31,15.7,23.4,0,0,0,23.4,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3797,1991-05-24,4716,28.4,20.7,24.6,1,0,1,24.6,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3798,1991-05-25,4716,28.1,20.5,24.3,5.2,0,5.2,24.3,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3799,1991-05-26,4716,25.9,20.4,23.2,15.6,0,15.6,23.2,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3800,1991-05-27,4716,27.4,20.7,24.1,0,0,0,24.1,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3801,1991-05-28,4716,30.9,20.9,25.9,0.6,0,0.6,25.9,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3802,1991-05-29,4716,31.7,20.5,26.1,0,0,0,26.1,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3803,1991-05-30,4716,31.8,20.6,26.2,20.8,0,20.8,26.2,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3804,1991-05-31,4716,31.1,19.9,25.5,34.8,0,34.8,25.5,False,,,1991,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3805,1991-06-01,4716,25.5,18.3,21.9,0,0,0,21.9,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3806,1991-06-02,4716,23.1,14.9,19,7,0,7,19,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3807,1991-06-03,4716,26.1,12.6,19.4,0,0,0,19.4,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3808,1991-06-04,4716,19.7,11.5,15.6,0,0,0,15.6,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3809,1991-06-05,4716,22.7,11.1,16.9,0,0,0,16.9,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3810,1991-06-06,4716,24.6,12.3,18.5,0,0,0,18.5,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3811,1991-06-07,4716,24.5,12.8,18.7,0,0,0,18.7,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3812,1991-06-08,4716,27.5,13.5,20.5,0,0,0,20.5,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3813,1991-06-09,4716,29.1,16.8,23,0,0,0,23,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3814,1991-06-10,4716,30,18.5,24.3,3.2,0,3.2,24.3,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3815,1991-06-11,4716,24,18.6,21.3,4,0,4,21.3,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3816,1991-06-12,4716,27.2,13.1,20.2,0,0,0,20.2,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3817,1991-06-13,4716,22.5,11.8,17.2,0,0,0,17.2,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3818,1991-06-14,4716,29.4,13.1,21.3,0,0,0,21.3,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3819,1991-06-15,4716,33.4,19.7,26.6,14.8,0,14.8,26.6,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3820,1991-06-16,4716,28,19.3,23.7,0,0,0,23.7,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3821,1991-06-17,4716,27.3,17.5,22.4,0,0,0,22.4,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3822,1991-06-18,4716,28.5,18.1,23.3,0,0,0,23.3,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3823,1991-06-19,4716,29.5,18.8,24.2,0,0,0,24.2,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3824,1991-06-20,4716,30.5,20.4,25.5,0,0,0,25.5,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3825,1991-06-21,4716,31.6,18,24.8,0,0,0,24.8,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3826,1991-06-22,4716,21.9,14.6,18.3,10,0,10,18.3,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3827,1991-06-23,4716,23.7,15.4,19.6,0,0,0,19.6,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3828,1991-06-24,4716,26.4,13.8,20.1,0,0,0,20.1,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3829,1991-06-25,4716,28.5,17.3,22.9,0,0,0,22.9,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3830,1991-06-26,4716,30.5,20.1,25.3,0,0,0,25.3,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3831,1991-06-27,4716,30.7,21.5,26.1,0,0,0,26.1,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3832,1991-06-28,4716,32.5,21.5,27,0,0,0,27,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3833,1991-06-29,4716,32.5,23.7,28.1,0,0,0,28.1,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3834,1991-06-30,4716,26.6,18,22.3,0,0,0,22.3,False,,,1991,6,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3835,1991-07-01,4716,26.1,18.1,22.1,3,0,3,22.1,False,,,1991,7,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3836,1991-07-02,4716,29,19.3,24.2,0,0,0,24.2,False,,,1991,7,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3837,1991-07-03,4716,30.6,20.1,25.4,0.2,0,0.2,25.4,False,,,1991,7,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3838,1991-07-04,4716,29.1,20,24.6,3.2,0,3.2,24.6,False,,,1991,7,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3839,1991-07-05,4716,30.4,20.2,25.3,1.4,0,1.4,25.3,False,,,1991,7,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3840,1991-07-06,4716,33.3,19.9,26.6,0,0,0,26.6,False,,,1991,7,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3841,1991-07-07,4716,33.8,17.9,25.9,12.6,0,12.6,25.9,False,,,1991,7,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3842,1991-07-08,4716,27.9,17.3,22.6,0,0,0,22.6,False,,,1991,7,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3843,1991-07-09,4716,26,15.1,20.6,0,0,0,20.6,False,,,1991,7,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3844,1991-07-10,4716,27.3,16.6,22,0,0,0,22,False,,,1991,7,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3845,1991-07-11,4716,26.7,18.2,22.5,0,0,0,22.5,False,,,1991,7,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3846,1991-07-12,4716,25.1,16.3,20.7,0.2,0,0.2,20.7,False,,,1991,7,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3847,1991-07-13,4716,23.5,17.3,20.4,0,0,0,20.4,False,,,1991,7,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3848,1991-07-14,4716,26,15.7,20.9,0,0,0,20.9,False,,,1991,7,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3849,1991-07-15,4716,27.8,14.5,21.2,0,0,0,21.2,False,,,1991,7,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3850,1991-07-16,4716,30.1,18.2,24.2,0,0,0,24.2,False,,,1991,7,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,3851,1991-07-17,4716,32.3,19.3,25.8,0,0,0,25.8,False,,,1991,7,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
